timestamp,machine_id,vibration_x,vibration_y,vibration_z,vibration_rms,temperature,pressure,current,hour,day_of_week,is_weekend,day_of_month,is_anomaly,failure_type,severity,time_to_failure
2025-11-02 09:56:52.241420,machine_001,0.0694740550117988,1.160610518500128,1.187652756284073,0.9595767277784644,47.02273793367321,117.12421051270944,8.787578072591332,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.291420,machine_001,,1.0631668916653805,1.4637779398579611,1.044599195910097,46.88980538002668,117.35958252409652,8.739867182091414,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.341420,machine_001,0.0782257868609108,1.1941236195848182,1.1831205101188225,0.971566541561304,46.741996407558425,116.60139044306447,9.356157534284698,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.391420,machine_001,0.0109721845161639,1.1847302969933071,0.9718605434270504,0.8847257920427904,46.28241018451468,117.5332404172643,8.965547897063297,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.441420,machine_001,0.1230494018720226,1.115278323108249,1.099894688296989,0.9071485028446998,46.85411319668797,115.60966392977647,8.843793755954518,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.491420,machine_001,0.1080956031591823,1.1608959602580682,1.0748685575744723,0.9155520203731512,47.06399968705337,116.4289290564181,8.801301173647614,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.541420,machine_001,0.122638611486474,1.2153645793453278,1.1750722455895122,0.9785952639897244,46.87425886381858,114.04905505672303,8.778541565335267,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.591420,machine_001,0.1706665255405368,1.1168930948512146,1.2550155806433043,0.974960060023632,46.689472482552254,114.53358704964508,8.838200998719769,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.641420,machine_001,0.0723960684456407,0.9783086166407432,1.0445683913756685,0.8273354951048297,47.05112095716493,111.38891407495872,8.638766258876585,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.691420,machine_001,0.0984155986514489,1.0817829246753252,1.009756694102777,0.8562609624529179,46.40610906754507,114.21602688970113,8.92896132876504,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.741420,machine_001,0.1308603009659478,1.1495066904320566,1.2922139446653726,1.0013835310050792,46.80937708780726,111.64849092825946,8.67139512675387,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.791420,machine_001,0.1037410746358181,1.1665066795483858,1.197376120140898,0.9669901097531566,46.364170620872905,110.92603423735238,9.15890620834653,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.841420,machine_001,0.1129232937522471,1.2273816689788613,1.213858588824835,0.9987776037538773,46.19997964060061,110.75070682094504,8.991014652054922,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.891420,machine_001,0.0784495566565371,1.3000001268417098,1.12759700200845,0.9945903112448718,47.413697110681845,109.363068945191,9.002682890581976,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.941420,machine_001,0.044122942388241,1.0161967922059096,0.9638756881659312,0.8090445180936016,46.36464281609396,110.83008672350032,8.927955100449779,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:52.991420,machine_001,0.0230749218350824,1.1607508662108914,1.113562501343971,0.928779929051454,47.71549737146321,108.170619498734,8.990954348300923,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.041420,machine_001,0.0228946214585656,1.094427206203124,1.2131351976169291,0.9433967141958136,46.49612290663652,108.2190031883063,8.799416127790069,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.091420,machine_001,0.0605940220110087,1.157313306238087,1.2339973518424734,0.977376622845298,46.56708300212288,106.83828425183798,8.59032219973544,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.141420,machine_001,0.0495370069100476,1.1291077268279592,1.3396951547269746,1.011948826346988,46.40801432619436,106.88685962394402,8.961928682073639,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.191420,machine_001,0.1243457107179055,1.2627509158609524,1.2863499664563398,1.0431839031675805,46.782691999284665,105.65129439908064,8.95413300519132,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.241420,machine_001,0.0263756188324687,1.0441845247412511,1.1594506407738971,0.9009888610796676,47.28292040040378,107.1649686771218,8.433520909699617,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.291420,machine_001,0.216796366861299,0.9964335741273348,0.9831398351704086,0.8178109944299135,45.48256244762211,107.31288240612164,8.847885900526872,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.341420,machine_001,0.0459610435176446,1.1874046966282352,1.297602056958702,1.015843398252486,46.95982078539304,107.99234521242045,8.848475373020122,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.391420,machine_001,0.1238604504844802,1.0347862721890233,1.121532983028203,0.8839231249238086,46.55304922525456,108.08694874154526,8.934521993978379,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.441420,machine_001,0.0858936029949556,0.9227659978096436,1.23858276652943,0.8931147868168604,46.03942842861307,110.0098489610744,8.836446675800373,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.491420,machine_001,0.0141322674008888,1.0552085880455335,1.048592276628133,0.8589161091886118,46.18153648858424,110.7895717775973,8.666390757052795,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.541420,machine_001,0.0281084621213353,1.0590751626897563,1.2150304393946694,0.9307218085129348,46.63014185339935,111.804171108239,8.505548865466968,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.591420,machine_001,0.1022875868302879,1.1317329390596562,1.1133214641002491,0.9184709899607596,46.952215792464834,112.10778940311886,8.902540735856347,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.641420,machine_001,0.0211173405263492,0.8920607174266085,1.1453763896272846,0.8382730938387988,46.46963174140803,112.48236141699826,8.733539180447655,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.691420,machine_001,0.0137106515541359,1.0001478805657986,1.2010472207388163,0.9024038621760462,46.26466427442996,111.72439293561756,9.263224678792367,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.741420,machine_001,0.0803799609511857,0.9718146723184892,1.27232325785343,0.9255072785470628,46.85711010997344,113.10926357158418,8.882115698473159,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.791420,machine_001,0.1774058993416251,1.1249257306541915,1.0033024778246749,0.8762698622795395,47.135885079875095,112.15481252387217,8.744431787540599,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.841420,machine_001,0.1981218858916728,1.044371413216985,1.2319775500538628,0.9394559798540916,46.47405424549782,115.90593749971266,8.83572175161154,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.891420,machine_001,0.0730721231391434,0.9805194456114326,1.1932843595140974,0.892689845553535,46.07218630713744,115.33493826451328,8.93862171609581,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.941420,machine_001,0.0810512694757325,1.2629998939322808,0.9512865566052746,0.9140904683772644,46.45598358115717,115.00099412565766,8.506041964981689,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:53.991420,machine_001,0.1525279844934344,1.1641204112925978,1.1743950934015868,0.9587569997045478,45.7925822711848,115.42418063663366,9.078120956024629,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.041420,machine_001,0.1241573180972217,1.1311314928530658,1.551906428166064,1.1110486121294378,46.43058394860351,119.70602322764988,8.822894309960537,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.091420,machine_001,0.0284173778697805,0.9059593021588036,1.0955213134582047,0.8209215863435132,46.090642438088,116.07618722360108,8.90728182002633,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.141420,machine_001,0.0310470123760702,1.1974700711156552,1.123181580189193,0.9480568460930152,47.01383210750672,116.44047690971009,8.961037693682835,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.191420,machine_001,0.0956790972077327,1.1966268420594033,1.086332262494662,0.934734913102162,46.081493935153,117.76132896755809,9.0083914510456,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.241420,machine_001,0.206810774668942,1.0942101231602304,1.0511191801308826,0.8841036931990337,45.71851476633053,119.42551081248418,8.768476388472301,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.291420,machine_001,0.0552596305029854,1.0975546647783767,1.1063931916484695,0.9003306362046831,46.35645184874795,119.50168869397058,8.801483218235072,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.341420,machine_001,0.0343878335001919,1.0716196971558074,1.3158367180019386,0.9799621705057896,46.6596025181594,116.95120225986967,9.05779514249721,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.391420,machine_001,0.0395348254253041,1.2454976783446614,1.3588140485242066,1.0644565260654686,47.62742513779542,116.40284290454416,9.319831605899315,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.441420,machine_001,0.1581216410572275,1.166667426796267,1.1417404543963947,0.9468696853885332,45.81439838700084,115.11777578452543,8.784228576894828,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.491420,machine_001,0.05378501053492,0.8911257057203189,1.1125650971214125,0.82356925353135,45.95738845666674,117.14542162514029,8.71997157825358,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.541420,machine_001,0.0036319295871032,1.0483335054355307,1.290457437433732,0.9599126223011668,46.60536177273708,115.50201931773006,8.884758570404458,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.591420,machine_001,0.0889539439346723,1.1482302885155689,1.0410119408728578,0.8962982131422468,46.77429133185249,114.89186668030872,9.083689912224823,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.641420,machine_001,0.1123721460385494,1.0776168996553497,1.1878320995703446,0.9282296372482062,47.13553039562093,113.71175938670734,8.79355426857633,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.691420,machine_001,0.0450995804757621,0.970559276737864,1.1520554836463857,0.8701055719893465,46.20973153110966,112.80808578850636,8.7705187141795,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.741420,machine_001,0.0075549505674364,1.197512057014525,1.0533336439052552,0.9207974749016852,46.11567581752338,112.09134019935438,8.936787531737915,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.791420,machine_001,0.1043248406721858,1.2089413453837494,1.1438385662235488,0.9627719554390664,47.905057404262806,110.34219905053668,8.852674884472295,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.841420,machine_001,0.2128724628309089,1.1925074709878185,1.1802886341662164,0.976468127784246,47.403626492060624,110.84786179220065,8.711345869118833,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.891420,machine_001,0.0097093743558976,1.105735772137422,1.1884168568173583,0.9372087094669956,46.3877232929674,108.56708388758338,8.857441665141101,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.941420,machine_001,0.1698883132060148,1.054833914844315,1.299193456891628,0.9711574306465092,46.21752830359337,108.21245607261709,9.11358092006755,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:54.991420,machine_001,0.0106984390517136,1.058137740494954,1.0551676691123433,0.8627762831692206,46.63112903252662,108.739153687047,9.042810201083444,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.041420,machine_001,0.0011141229339537,1.0372174450016889,1.173260744841209,0.9041316358567654,46.333014089479775,111.22871056338512,8.850929038362699,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.091420,machine_001,0.0651296614295547,1.137702217654441,1.2051516237468358,0.9576009337703252,46.2841657005938,105.89147988078338,8.494810047267674,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.141420,machine_001,0.0981183265959089,1.185216040397791,1.0498849474498404,0.9159007717928024,45.7738558677233,109.02842365385423,8.51626821105915,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.191420,machine_001,0.071717935316393,0.975477368446912,1.211328541592045,0.8988912418963096,45.76745729630788,111.450163127247,8.762714477343046,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.241420,machine_001,0.0534843607047421,1.0430310897782165,0.912622768076522,0.8007610438192703,45.94967718709474,106.4583811594002,9.1704882325363,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.291420,machine_001,0.1817412429090151,1.0190166337646756,1.1288841387361792,0.8842707311589835,46.19416056286735,107.37678032755942,8.624802289024808,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.341420,machine_001,0.0165985822050619,1.1984738846373972,1.2315889777395843,0.9922074002241512,46.8321155270122,107.77973099724028,,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.391420,machine_001,0.1030642138410124,1.0446466419557907,1.0368109297200672,0.8518383537407329,46.253649502907216,110.40416840721969,8.923922513111274,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.441420,machine_001,0.1957273363972834,1.173707914874505,1.2801330865082012,1.009065603883984,46.72089034040229,108.59621438103522,8.99360223519725,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.491420,machine_001,0.0244843526625446,1.066691473876774,1.0956277026933507,0.8829553116052584,46.11877595788479,109.80279456782016,9.02751313623328,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.541420,machine_001,0.0846236915286266,0.9756884735793054,1.09615375283782,0.8486621268215606,46.04919816574304,109.98052404520638,8.759279332618785,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.591420,machine_001,0.1645343344202084,1.0099029144591951,1.088890496519382,0.862681470232303,46.35269855410855,111.70611944790558,8.496045783419275,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.641420,machine_001,0.0400579805771221,0.9537369642581764,1.2185035713353642,0.8936758905698338,45.20941835066366,111.02130573755922,8.866977783238106,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.691420,machine_001,0.1118871570141999,1.2013628286657876,1.3790263258152398,1.0579075242030156,46.34749366952549,113.00141140017112,9.022016691057653,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.741420,machine_001,0.1134684506693261,1.041301664798223,1.034147298439693,0.8498323131220189,46.654408867684346,115.10920760828934,8.766775778907622,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.791420,machine_001,0.1779468971636143,1.0983850715088093,1.0082946032585216,0.866943456534475,46.32756337930421,114.5240892734987,9.188328833790068,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.841420,machine_001,0.0714478048507596,0.990594018977662,1.0979196174549304,0.8547531389519606,46.23465669250388,114.7397473159484,8.761841992367323,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.891420,machine_001,0.0391230790010953,1.16507229382939,1.0366038381911773,0.9006426562020557,45.88852129473231,116.7460351226042,9.202116615631176,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.941420,machine_001,0.0615224343375937,1.1945242150177215,1.000274879778267,0.9002264428660813,46.62501971635827,114.74298414692696,8.79453908493495,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:55.991420,machine_001,0.0082148988887526,1.25285060539986,1.1167135920443874,0.96897735967208,46.273403300365445,117.6130820431194,8.721845879436525,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.041420,machine_001,0.0173802371731532,1.1016662157638175,1.0232838362110643,0.8681551960047998,46.514821814421744,118.68689941789344,8.641292435075831,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.091420,machine_001,0.090508105798906,1.0660982632424212,1.193400890902336,0.9253761236222278,45.94039289771661,118.14027446558728,8.669980702538782,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.141420,machine_001,0.0050217266328353,1.1630009877114484,1.0272779856801708,0.8958974225172747,45.983499589604826,118.17039836790548,8.85982423828688,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.191420,machine_001,0.1364795345568182,1.111885593385353,1.2859398545213745,0.9846416514951346,46.44966726844496,117.55915123706684,8.506566639163385,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.241420,machine_001,0.0587021333955711,1.2008855986282672,1.1527496937046608,0.961665918739308,46.72705980504274,117.90338411484996,9.226613211515208,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.291420,machine_001,0.0481194437766113,1.0743826580214482,1.0415242555578514,0.8643661168050528,45.74470735848272,118.99149780843724,8.845190350609137,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.341420,machine_001,0.0550607642765172,1.0845206535024037,0.9928784219158492,0.8495144292166951,46.13640353113157,115.16761040851172,8.743556501736103,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.391420,machine_001,0.1209657370889779,1.2430682986628647,1.0752120018113056,0.9514782102127798,46.82598650610821,115.21824196296674,9.171851302885448,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.441420,machine_001,0.0451913301519027,1.1108599875545946,1.1551419004242398,0.925635813623338,46.34790863300996,115.5430534007295,9.10749110914619,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.491420,machine_001,0.0348452799840348,1.1892557104709345,0.9920811916894834,0.8943840393121436,46.43356638139165,113.46541550127294,8.902372105834878,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.541420,machine_001,0.0159821127226749,1.0599448171587846,1.1430651528956408,0.9000622917541475,46.92623299573116,115.27803526424437,8.986382903730357,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.591420,machine_001,0.0979478977320695,1.134007586528198,1.030230319307812,0.8863674008360786,46.188667674092855,112.8067994269768,8.817406283058894,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.641420,machine_001,0.0094890394034647,1.26284034219765,1.2162278504434625,1.0122690610611724,46.54307082905566,112.64393749988068,8.85343644262915,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.691420,machine_001,0.035081385043318,1.1383732755968623,1.3304642983721453,1.011147807759837,46.66327232229836,111.2217148019164,9.282451064340597,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.741420,machine_001,0.1836784283937899,1.115358746345315,1.0070291868365684,0.8740462766632984,46.46084564144879,109.95593323502835,8.757492733620452,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.791420,machine_001,0.025623491337167,1.033855407260566,1.0871117466635618,0.8662804619298372,46.54538792211861,111.545684554466,8.74451032090319,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.841420,machine_001,0.0882732316057295,0.9900230164996446,1.1673826286344418,0.8851967649915721,46.6576655356324,108.93969158400832,8.748941518413204,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.891420,machine_001,0.0328222721697146,1.2570882640400634,1.1000645836065683,0.9646226020648584,46.06141716119473,108.61640522220505,8.868823254659734,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.941420,machine_001,0.0302299934415481,1.161428654270048,1.2298608274025102,0.9767954453624016,46.9943815983362,108.82063055396952,8.944578870863047,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:56.991420,machine_001,0.0936533703959013,1.1343869421245456,1.2686810213177644,0.9840657535790102,46.8965581746922,106.59699293054584,9.11418279234877,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.041420,machine_001,0.1010275452083828,1.1625335116462956,1.1848924862681889,0.9601494561796632,45.59327991159392,107.0784571651656,8.686008175408661,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.091420,machine_001,0.2654023831411676,0.9620542186702824,1.260808625831052,0.9283722557265278,46.63047975011382,106.77353720756636,8.974334724972778,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.141420,machine_001,0.0674937139877576,1.1398538471041273,0.9583695026156556,0.8606769230727094,45.90615339897759,108.4686980537803,8.662701528243197,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.191420,machine_001,0.1339485547145371,0.9997498724835452,1.1151656675239952,0.8681467788466064,45.93717438295476,108.27082883074335,8.992306919545522,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.241420,machine_001,0.0072180214361735,1.0021552492114334,1.2715531495183516,0.9347396527742404,46.22565726675658,106.4543228546994,9.084454374705134,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.291420,machine_001,0.0062524715167875,1.282549023205515,1.1886991507130142,1.0096165544785358,47.15170552818642,107.74786038285713,9.074565074126625,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.341420,machine_001,0.0048959754513834,1.1774132174886418,1.07901160874953,0.9220614417540776,45.95182866718627,108.23641952143488,8.836608756582736,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.391420,machine_001,0.0254799844479327,0.9312123686988916,1.2550595071866508,0.9024005156257514,46.16208023965395,108.52634714718847,8.840412247942982,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.441420,machine_001,0.2216591207750161,1.2018403041331165,1.22030048225766,0.99711018272135,46.83680928847768,108.07291967747416,8.707591275730143,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.491420,machine_001,0.0730652551205041,1.2244334230188765,1.138576486897568,0.966252581786556,46.15666468220326,108.41414708882375,8.836354663664387,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.541420,machine_001,0.179087407294611,0.9312394510921906,1.194167064786063,0.8804003243490527,46.25679283136069,111.1812026844425,8.88920130099552,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.591420,machine_001,0.0349918166044822,0.987994319566622,1.1275923717587688,0.8657986216154732,45.307837269457146,109.34945009294218,8.725884875549932,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.641420,machine_001,0.1487028905655419,1.1087196587431165,1.097841371750326,0.904917585358401,46.0594674610004,112.2043053624876,8.847268311654163,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.691420,machine_001,0.036568415049888,1.0822128571871594,1.188317231926186,0.9281917475990918,46.83090156933963,112.0636819326746,8.530757657963276,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.741420,machine_001,0.1507430542162635,1.0157418150519129,1.1669742804286,0.8974563823052443,45.95690994349156,112.30238038054652,8.528689990200721,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.791420,machine_001,0.0456721653795061,1.1959958275167553,1.1976187530856912,0.977544993656808,47.58653116214238,113.56968761590178,8.920698580274681,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.841420,machine_001,0.0096298975153435,1.1889196147817973,1.030498775188481,0.908396079362597,46.10955307492464,114.8352379775179,8.798325992545871,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.891420,machine_001,0.0271016494305709,1.035668608106643,1.2626792763129857,0.9429922092378236,46.66668441234306,113.89805060956056,8.602052201408533,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.941420,machine_001,0.1182004341508762,1.0969461155248434,1.2591862966938865,0.9665768210166852,46.22908164834332,114.80947419084036,8.924582429475596,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:57.991420,machine_001,0.0104772444178633,0.9296624909024518,1.2005074307617287,0.8766603696140769,46.29536858543519,116.40621792700291,8.893299745282103,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.041420,machine_001,0.0234647329437437,1.011906254677552,1.2824796390393216,0.9432671743286912,47.17193798759262,117.18037750108267,8.966055163310424,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.091420,machine_001,0.0899035938113024,1.1578613295842173,1.25890916663239,0.988867669704054,47.18540027897677,118.89683381654793,8.828359025620648,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.141420,machine_001,0.0686922037123448,0.9930905309981712,1.4229881391161925,1.0026369674803293,45.99369423378393,117.4159032008801,9.036902107416411,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.191420,machine_001,0.0861722711384556,1.1905561560094993,1.0759062960615275,0.927797387872681,46.379801510680046,119.0993886089848,8.868661406766467,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.241420,machine_001,0.0280215248735424,1.11803132358054,1.258253450767603,0.9719363821314084,46.058372046486646,117.41016365697064,8.975172113900669,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.291420,machine_001,0.0651706439163446,1.0799460520710509,1.1094499797784634,0.8946898803203176,47.27480904789884,117.69049660850013,8.953285276840289,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.341420,machine_001,0.0090153815484516,1.2128696806140946,1.2249539146943536,0.9952631532049572,47.20560156311906,115.98189257871798,9.063468966795984,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.391420,machine_001,0.1962296486612391,0.9609984168001012,1.0687478203674416,0.8375054100613663,46.11774478998626,114.86818321035015,8.990562943640638,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.441420,machine_001,0.0923025317910036,1.149151351228759,1.0632322987204486,0.9054522822781774,46.73192745860592,114.46344789915072,8.570955273653048,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.491420,machine_001,0.1209754232321125,1.186734689415648,1.221950469961854,0.9859238015060864,46.837837034418,115.79525661585728,8.67098216755552,9,6,1,2,0,normal,0.0,-1
2025-11-02 09:56:58.541420,machine_001,0.040215448005244,1.1728823104447783,1.4418895455147247,1.0733616442245368,46.353633445153214,115.6134354331541,8.955846102732512,9,6,1,2,0,normal,0.0,-1
